
0.683277;0.683277;0.683277;0.683278;0.683278;0.683279;0.683279;0.683279;0.68328;0.68328;0.68328;0.683281;0.683281;0.683281;0.683282;0.683282;0.683282;0.683283;0.683283;0.683284;0.683284;0.683284;0.683285;0.683285;0.683285;0.683286;0.683286;0.683286;0.683287;0.683287;0.683288;0.683288;0.683288;0.683289;0.683289;0.683289;0.68329;0.68329;0.68329;0.683291;0.683291;0.683291;0.683292;0.683292;0.683293;0.683293;0.683293;0.683294;0.683294;0.683294;0.683295;0.683295;0.683295;0.683296;0.683296;0.683296;0.683297;0.683297;0.683298;0.683298;0.683298;0.683299;0.683299;0.683299;0.6833;0.6833;0.6833;0.683301;0.683301;0.683301;0.683302;0.683302;0.683303;0.683303;0.683303;0.683304;0.683304;0.683304;0.683305;0.683305;0.683305;0.683306;0.683306;0.683306;0.683307;0.683307;0.683308;0.683308;0.683308;0.683309;0.683309;0.683309;0.68331;0.68331;0.68331;0.683311;0.683311;0.683311;0.683312;0.683312;0.683313
0.752167;0.752168;0.752168;0.752169;0.752169;0.75217;0.75217;0.752171;0.752171;0.752172;0.752172;0.752173;0.752173;0.752174;0.752174;0.752175;0.752175;0.752176;0.752176;0.752177;0.752177;0.752177;0.752178;0.752178;0.752179;0.752179;0.75218;0.75218;0.752181;0.752181;0.752182;0.752182;0.752183;0.752183;0.752184;0.752184;0.752185;0.752185;0.752186;0.752186;0.752187;0.752187;0.752187;0.752188;0.752188;0.752189;0.752189;0.75219;0.75219;0.752191;0.752191;0.752192;0.752192;0.752193;0.752193;0.752194;0.752194;0.752195;0.752195;0.752196;0.752196;0.752197;0.752197;0.752198;0.752198;0.752198;0.752199;0.752199;0.7522;0.7522;0.752201;0.752201;0.752202;0.752202;0.752203;0.752203;0.752204;0.752204;0.752205;0.752205;0.752206;0.752206;0.752207;0.752207;0.752208;0.752208;0.752208;0.752209;0.752209;0.75221;0.75221;0.752211;0.752211;0.752212;0.752212;0.752213;0.752213;0.752214;0.752214;0.752215;0.752215
0.820063;0.820063;0.820064;0.820065;0.820065;0.820066;0.820067;0.820067;0.820068;0.820069;0.820069;0.82007;0.820071;0.820071;0.820072;0.820073;0.820073;0.820074;0.820075;0.820075;0.820076;0.820077;0.820077;0.820078;0.820079;0.820079;0.82008;0.820081;0.820081;0.820082;0.820082;0.820083;0.820084;0.820084;0.820085;0.820086;0.820086;0.820087;0.820088;0.820088;0.820089;0.82009;0.82009;0.820091;0.820092;0.820092;0.820093;0.820094;0.820094;0.820095;0.820096;0.820096;0.820097;0.820098;0.820098;0.820099;0.8201;0.8201;0.820101;0.820101;0.820102;0.820103;0.820103;0.820104;0.820105;0.820105;0.820106;0.820107;0.820107;0.820108;0.820109;0.820109;0.82011;0.820111;0.820111;0.820112;0.820113;0.820113;0.820114;0.820115;0.820115;0.820116;0.820117;0.820117;0.820118;0.820119;0.820119;0.82012;0.820121;0.820121;0.820122;0.820122;0.820123;0.820124;0.820124;0.820125;0.820126;0.820126;0.820127;0.820128;0.820128
0.886695;0.886696;0.886697;0.886697;0.886698;0.886699;0.8867;0.8867;0.886701;0.886702;0.886703;0.886704;0.886704;0.886705;0.886706;0.886707;0.886707;0.886708;0.886709;0.88671;0.886711;0.886711;0.886712;0.886713;0.886714;0.886714;0.886715;0.886716;0.886717;0.886717;0.886718;0.886719;0.88672;0.886721;0.886721;0.886722;0.886723;0.886724;0.886724;0.886725;0.886726;0.886727;0.886728;0.886728;0.886729;0.88673;0.886731;0.886731;0.886732;0.886733;0.886734;0.886735;0.886735;0.886736;0.886737;0.886738;0.886738;0.886739;0.88674;0.886741;0.886742;0.886742;0.886743;0.886744;0.886745;0.886745;0.886746;0.886747;0.886748;0.886748;0.886749;0.88675;0.886751;0.886752;0.886752;0.886753;0.886754;0.886755;0.886755;0.886756;0.886757;0.886758;0.886759;0.886759;0.88676;0.886761;0.886762;0.886762;0.886763;0.886764;0.886765;0.886766;0.886766;0.886767;0.886768;0.886769;0.886769;0.88677;0.886771;0.886772;0.886773
0.951801;0.951802;0.951803;0.951804;0.951805;0.951806;0.951807;0.951807;0.951808;0.951809;0.95181;0.951811;0.951812;0.951813;0.951814;0.951815;0.951816;0.951816;0.951817;0.951818;0.951819;0.95182;0.951821;0.951822;0.951823;0.951824;0.951824;0.951825;0.951826;0.951827;0.951828;0.951829;0.95183;0.951831;0.951832;0.951833;0.951833;0.951834;0.951835;0.951836;0.951837;0.951838;0.951839;0.95184;0.951841;0.951841;0.951842;0.951843;0.951844;0.951845;0.951846;0.951847;0.951848;0.951849;0.95185;0.95185;0.951851;0.951852;0.951853;0.951854;0.951855;0.951856;0.951857;0.951858;0.951858;0.951859;0.95186;0.951861;0.951862;0.951863;0.951864;0.951865;0.951866;0.951867;0.951867;0.951868;0.951869;0.95187;0.951871;0.951872;0.951873;0.951874;0.951875;0.951875;0.951876;0.951877;0.951878;0.951879;0.95188;0.951881;0.951882;0.951883;0.951883;0.951884;0.951885;0.951886;0.951887;0.951888;0.951889;0.95189;0.951891
1.01512;1.01513;1.01513;1.01513;1.01513;1.01513;1.01513;1.01513;1.01513;1.01513;1.01514;1.01514;1.01514;1.01514;1.01514;1.01514;1.01514;1.01514;1.01514;1.01514;1.01515;1.01515;1.01515;1.01515;1.01515;1.01515;1.01515;1.01515;1.01515;1.01516;1.01516;1.01516;1.01516;1.01516;1.01516;1.01516;1.01516;1.01516;1.01517;1.01517;1.01517;1.01517;1.01517;1.01517;1.01517;1.01517;1.01517;1.01517;1.01518;1.01518;1.01518;1.01518;1.01518;1.01518;1.01518;1.01518;1.01518;1.01519;1.01519;1.01519;1.01519;1.01519;1.01519;1.01519;1.01519;1.01519;1.0152;1.0152;1.0152;1.0152;1.0152;1.0152;1.0152;1.0152;1.0152;1.0152;1.01521;1.01521;1.01521;1.01521;1.01521;1.01521;1.01521;1.01521;1.01521;1.01522;1.01522;1.01522;1.01522;1.01522;1.01522;1.01522;1.01522;1.01522;1.01523;1.01523;1.01523;1.01523;1.01523;1.01523;1.01523
1.07641;1.07642;1.07642;1.07642;1.07642;1.07642;1.07642;1.07642;1.07642;1.07643;1.07643;1.07643;1.07643;1.07643;1.07643;1.07643;1.07643;1.07643;1.07644;1.07644;1.07644;1.07644;1.07644;1.07644;1.07644;1.07644;1.07645;1.07645;1.07645;1.07645;1.07645;1.07645;1.07645;1.07645;1.07646;1.07646;1.07646;1.07646;1.07646;1.07646;1.07646;1.07646;1.07646;1.07647;1.07647;1.07647;1.07647;1.07647;1.07647;1.07647;1.07647;1.07648;1.07648;1.07648;1.07648;1.07648;1.07648;1.07648;1.07648;1.07648;1.07649;1.07649;1.07649;1.07649;1.07649;1.07649;1.07649;1.07649;1.0765;1.0765;1.0765;1.0765;1.0765;1.0765;1.0765;1.0765;1.07651;1.07651;1.07651;1.07651;1.07651;1.07651;1.07651;1.07651;1.07651;1.07652;1.07652;1.07652;1.07652;1.07652;1.07652;1.07652;1.07652;1.07653;1.07653;1.07653;1.07653;1.07653;1.07653;1.07653;1.07653
1.13543;1.13543;1.13543;1.13543;1.13544;1.13544;1.13544;1.13544;1.13544;1.13544;1.13544;1.13544;1.13545;1.13545;1.13545;1.13545;1.13545;1.13545;1.13545;1.13545;1.13546;1.13546;1.13546;1.13546;1.13546;1.13546;1.13546;1.13547;1.13547;1.13547;1.13547;1.13547;1.13547;1.13547;1.13547;1.13548;1.13548;1.13548;1.13548;1.13548;1.13548;1.13548;1.13548;1.13549;1.13549;1.13549;1.13549;1.13549;1.13549;1.13549;1.1355;1.1355;1.1355;1.1355;1.1355;1.1355;1.1355;1.1355;1.13551;1.13551;1.13551;1.13551;1.13551;1.13551;1.13551;1.13552;1.13552;1.13552;1.13552;1.13552;1.13552;1.13552;1.13552;1.13553;1.13553;1.13553;1.13553;1.13553;1.13553;1.13553;1.13553;1.13554;1.13554;1.13554;1.13554;1.13554;1.13554;1.13554;1.13555;1.13555;1.13555;1.13555;1.13555;1.13555;1.13555;1.13555;1.13556;1.13556;1.13556;1.13556;1.13556
1.19194;1.19194;1.19194;1.19194;1.19194;1.19194;1.19195;1.19195;1.19195;1.19195;1.19195;1.19195;1.19195;1.19195;1.19196;1.19196;1.19196;1.19196;1.19196;1.19196;1.19196;1.19196;1.19197;1.19197;1.19197;1.19197;1.19197;1.19197;1.19197;1.19198;1.19198;1.19198;1.19198;1.19198;1.19198;1.19198;1.19198;1.19199;1.19199;1.19199;1.19199;1.19199;1.19199;1.19199;1.192;1.192;1.192;1.192;1.192;1.192;1.192;1.192;1.19201;1.19201;1.19201;1.19201;1.19201;1.19201;1.19201;1.19201;1.19202;1.19202;1.19202;1.19202;1.19202;1.19202;1.19202;1.19203;1.19203;1.19203;1.19203;1.19203;1.19203;1.19203;1.19203;1.19204;1.19204;1.19204;1.19204;1.19204;1.19204;1.19204;1.19204;1.19205;1.19205;1.19205;1.19205;1.19205;1.19205;1.19205;1.19206;1.19206;1.19206;1.19206;1.19206;1.19206;1.19206;1.19206;1.19207;1.19207;1.19207
1.24571;1.24572;1.24572;1.24572;1.24572;1.24572;1.24572;1.24572;1.24573;1.24573;1.24573;1.24573;1.24573;1.24573;1.24573;1.24574;1.24574;1.24574;1.24574;1.24574;1.24574;1.24574;1.24575;1.24575;1.24575;1.24575;1.24575;1.24575;1.24575;1.24576;1.24576;1.24576;1.24576;1.24576;1.24576;1.24576;1.24577;1.24577;1.24577;1.24577;1.24577;1.24577;1.24577;1.24578;1.24578;1.24578;1.24578;1.24578;1.24578;1.24578;1.24579;1.24579;1.24579;1.24579;1.24579;1.24579;1.24579;1.2458;1.2458;1.2458;1.2458;1.2458;1.2458;1.2458;1.24581;1.24581;1.24581;1.24581;1.24581;1.24581;1.24581;1.24582;1.24582;1.24582;1.24582;1.24582;1.24582;1.24582;1.24583;1.24583;1.24583;1.24583;1.24583;1.24583;1.24583;1.24584;1.24584;1.24584;1.24584;1.24584;1.24584;1.24584;1.24585;1.24585;1.24585;1.24585;1.24585;1.24585;1.24585;1.24586;1.24586
1.29655;1.29655;1.29655;1.29655;1.29655;1.29656;1.29656;1.29656;1.29656;1.29656;1.29656;1.29656;1.29657;1.29657;1.29657;1.29657;1.29657;1.29657;1.29658;1.29658;1.29658;1.29658;1.29658;1.29658;1.29659;1.29659;1.29659;1.29659;1.29659;1.29659;1.29659;1.2966;1.2966;1.2966;1.2966;1.2966;1.2966;1.29661;1.29661;1.29661;1.29661;1.29661;1.29661;1.29661;1.29662;1.29662;1.29662;1.29662;1.29662;1.29662;1.29663;1.29663;1.29663;1.29663;1.29663;1.29663;1.29663;1.29664;1.29664;1.29664;1.29664;1.29664;1.29664;1.29665;1.29665;1.29665;1.29665;1.29665;1.29665;1.29665;1.29666;1.29666;1.29666;1.29666;1.29666;1.29666;1.29667;1.29667;1.29667;1.29667;1.29667;1.29667;1.29667;1.29668;1.29668;1.29668;1.29668;1.29668;1.29668;1.29669;1.29669;1.29669;1.29669;1.29669;1.29669;1.2967;1.2967;1.2967;1.2967;1.2967;1.2967
1.34424;1.34424;1.34424;1.34424;1.34424;1.34425;1.34425;1.34425;1.34425;1.34425;1.34425;1.34426;1.34426;1.34426;1.34426;1.34426;1.34426;1.34427;1.34427;1.34427;1.34427;1.34427;1.34427;1.34428;1.34428;1.34428;1.34428;1.34428;1.34428;1.34429;1.34429;1.34429;1.34429;1.34429;1.34429;1.3443;1.3443;1.3443;1.3443;1.3443;1.3443;1.34431;1.34431;1.34431;1.34431;1.34431;1.34431;1.34432;1.34432;1.34432;1.34432;1.34432;1.34432;1.34433;1.34433;1.34433;1.34433;1.34433;1.34433;1.34434;1.34434;1.34434;1.34434;1.34434;1.34434;1.34435;1.34435;1.34435;1.34435;1.34435;1.34435;1.34436;1.34436;1.34436;1.34436;1.34436;1.34437;1.34437;1.34437;1.34437;1.34437;1.34437;1.34438;1.34438;1.34438;1.34438;1.34438;1.34438;1.34439;1.34439;1.34439;1.34439;1.34439;1.34439;1.3444;1.3444;1.3444;1.3444;1.3444;1.3444;1.34441
1.3886;1.3886;1.3886;1.3886;1.3886;1.38861;1.38861;1.38861;1.38861;1.38861;1.38861;1.38862;1.38862;1.38862;1.38862;1.38862;1.38863;1.38863;1.38863;1.38863;1.38863;1.38863;1.38864;1.38864;1.38864;1.38864;1.38864;1.38864;1.38865;1.38865;1.38865;1.38865;1.38865;1.38866;1.38866;1.38866;1.38866;1.38866;1.38866;1.38867;1.38867;1.38867;1.38867;1.38867;1.38868;1.38868;1.38868;1.38868;1.38868;1.38868;1.38869;1.38869;1.38869;1.38869;1.38869;1.3887;1.3887;1.3887;1.3887;1.3887;1.3887;1.38871;1.38871;1.38871;1.38871;1.38871;1.38871;1.38872;1.38872;1.38872;1.38872;1.38872;1.38873;1.38873;1.38873;1.38873;1.38873;1.38873;1.38874;1.38874;1.38874;1.38874;1.38874;1.38875;1.38875;1.38875;1.38875;1.38875;1.38875;1.38876;1.38876;1.38876;1.38876;1.38876;1.38876;1.38877;1.38877;1.38877;1.38877;1.38877;1.38878
1.42945;1.42945;1.42945;1.42945;1.42946;1.42946;1.42946;1.42946;1.42946;1.42946;1.42947;1.42947;1.42947;1.42947;1.42947;1.42947;1.42948;1.42948;1.42948;1.42948;1.42948;1.42949;1.42949;1.42949;1.42949;1.42949;1.42949;1.4295;1.4295;1.4295;1.4295;1.4295;1.42951;1.42951;1.42951;1.42951;1.42951;1.42951;1.42952;1.42952;1.42952;1.42952;1.42952;1.42953;1.42953;1.42953;1.42953;1.42953;1.42953;1.42954;1.42954;1.42954;1.42954;1.42954;1.42954;1.42955;1.42955;1.42955;1.42955;1.42955;1.42956;1.42956;1.42956;1.42956;1.42956;1.42956;1.42957;1.42957;1.42957;1.42957;1.42957;1.42958;1.42958;1.42958;1.42958;1.42958;1.42958;1.42959;1.42959;1.42959;1.42959;1.42959;1.42959;1.4296;1.4296;1.4296;1.4296;1.4296;1.42961;1.42961;1.42961;1.42961;1.42961;1.42961;1.42962;1.42962;1.42962;1.42962;1.42962;1.42963;1.42963
1.46663;1.46663;1.46664;1.46664;1.46664;1.46664;1.46664;1.46664;1.46665;1.46665;1.46665;1.46665;1.46665;1.46666;1.46666;1.46666;1.46666;1.46666;1.46667;1.46667;1.46667;1.46667;1.46667;1.46668;1.46668;1.46668;1.46668;1.46668;1.46668;1.46669;1.46669;1.46669;1.46669;1.46669;1.4667;1.4667;1.4667;1.4667;1.4667;1.46671;1.46671;1.46671;1.46671;1.46671;1.46672;1.46672;1.46672;1.46672;1.46672;1.46672;1.46673;1.46673;1.46673;1.46673;1.46673;1.46674;1.46674;1.46674;1.46674;1.46674;1.46675;1.46675;1.46675;1.46675;1.46675;1.46676;1.46676;1.46676;1.46676;1.46676;1.46677;1.46677;1.46677;1.46677;1.46677;1.46677;1.46678;1.46678;1.46678;1.46678;1.46678;1.46679;1.46679;1.46679;1.46679;1.46679;1.4668;1.4668;1.4668;1.4668;1.4668;1.46681;1.46681;1.46681;1.46681;1.46681;1.46681;1.46682;1.46682;1.46682;1.46682
1.5;1.5;1.5;1.50001;1.50001;1.50001;1.50001;1.50001;1.50002;1.50002;1.50002;1.50002;1.50002;1.50003;1.50003;1.50003;1.50003;1.50003;1.50004;1.50004;1.50004;1.50004;1.50004;1.50005;1.50005;1.50005;1.50005;1.50005;1.50006;1.50006;1.50006;1.50006;1.50006;1.50007;1.50007;1.50007;1.50007;1.50007;1.50008;1.50008;1.50008;1.50008;1.50009;1.50009;1.50009;1.50009;1.50009;1.5001;1.5001;1.5001;1.5001;1.5001;1.50011;1.50011;1.50011;1.50011;1.50011;1.50012;1.50012;1.50012;1.50012;1.50012;1.50013;1.50013;1.50013;1.50013;1.50013;1.50014;1.50014;1.50014;1.50014;1.50014;1.50015;1.50015;1.50015;1.50015;1.50015;1.50016;1.50016;1.50016;1.50016;1.50016;1.50017;1.50017;1.50017;1.50017;1.50017;1.50018;1.50018;1.50018;1.50018;1.50018;1.50019;1.50019;1.50019;1.50019;1.50019;1.5002;1.5002;1.5002;1.5002
1.52942;1.52942;1.52943;1.52943;1.52943;1.52943;1.52943;1.52944;1.52944;1.52944;1.52944;1.52944;1.52945;1.52945;1.52945;1.52945;1.52945;1.52946;1.52946;1.52946;1.52946;1.52946;1.52947;1.52947;1.52947;1.52947;1.52947;1.52948;1.52948;1.52948;1.52948;1.52948;1.52949;1.52949;1.52949;1.52949;1.52949;1.5295;1.5295;1.5295;1.5295;1.52951;1.52951;1.52951;1.52951;1.52951;1.52952;1.52952;1.52952;1.52952;1.52952;1.52953;1.52953;1.52953;1.52953;1.52953;1.52954;1.52954;1.52954;1.52954;1.52954;1.52955;1.52955;1.52955;1.52955;1.52955;1.52956;1.52956;1.52956;1.52956;1.52956;1.52957;1.52957;1.52957;1.52957;1.52957;1.52958;1.52958;1.52958;1.52958;1.52958;1.52959;1.52959;1.52959;1.52959;1.52959;1.5296;1.5296;1.5296;1.5296;1.5296;1.52961;1.52961;1.52961;1.52961;1.52961;1.52962;1.52962;1.52962;1.52962;1.52962
1.55478;1.55478;1.55479;1.55479;1.55479;1.55479;1.55479;1.5548;1.5548;1.5548;1.5548;1.5548;1.55481;1.55481;1.55481;1.55481;1.55481;1.55482;1.55482;1.55482;1.55482;1.55482;1.55483;1.55483;1.55483;1.55483;1.55483;1.55484;1.55484;1.55484;1.55484;1.55484;1.55485;1.55485;1.55485;1.55485;1.55485;1.55486;1.55486;1.55486;1.55486;1.55486;1.55487;1.55487;1.55487;1.55487;1.55487;1.55488;1.55488;1.55488;1.55488;1.55488;1.55489;1.55489;1.55489;1.55489;1.55489;1.5549;1.5549;1.5549;1.5549;1.5549;1.55491;1.55491;1.55491;1.55491;1.55492;1.55492;1.55492;1.55492;1.55492;1.55493;1.55493;1.55493;1.55493;1.55493;1.55494;1.55494;1.55494;1.55494;1.55494;1.55495;1.55495;1.55495;1.55495;1.55495;1.55496;1.55496;1.55496;1.55496;1.55496;1.55497;1.55497;1.55497;1.55497;1.55497;1.55498;1.55498;1.55498;1.55498;1.55498
